pais,seniority,salario_usd,ingles_avanzado,modalidad,industria,anios_exp,satisfaccion,skill_python,skill_sql,skill_power_bi,skill_tableau,skill_excel,skill_r,skill_dbt_airflow,skill_cloud_aws_gcp_azure,skill_inteligencia_artificial
EEUU,Junior,6150,True,Remoto 100%,Tech/SaaS,2.2,4.8,1,1,1,0,0,0,0,0,0
Argentina,Semi-Senior,1400,False,Remoto 100%,Consultoría,4.1,4.5,1,1,1,1,1,0,1,0,0
EEUU,Semi-Senior,9850,True,Remoto 100%,Consulting,3.9,5.0,1,1,0,0,0,0,0,1,1
EEUU,Semi-Senior,9900,True,Remoto 100%,Finance,3.8,3.8,1,1,1,0,0,0,1,0,1
Argentina,Junior,950,True,Remoto 100%,Tecnología/SaaS,2.2,3.4,1,0,0,0,1,0,0,0,0
Argentina,Senior,5500,True,Remoto 100%,Tecnología/SaaS,8.8,3.9,1,1,1,0,1,0,1,1,1
Argentina,Junior,1050,False,Remoto 100%,Fintech,0.6,4.5,1,1,1,1,1,1,0,0,0
EEUU,Semi-Senior,9250,True,Presencial,Fintech,4.1,3.9,1,1,0,1,1,0,0,1,1
Argentina,Senior,4750,False,Remoto 100%,Retail,7.5,2.9,1,1,1,0,1,0,0,1,1
EEUU,Junior,5900,True,Remoto 100%,Consulting,0.3,5.0,1,1,0,0,1,1,0,1,1
EEUU,Semi-Senior,8450,True,Remoto 100%,Media,3.2,3.2,1,1,0,0,0,0,1,1,1
Argentina,Junior,700,False,Remoto 100%,Telecomunicaciones,2.3,3.2,0,1,1,0,1,0,0,0,0
EEUU,Semi-Senior,8750,True,Remoto 100%,Media,3.9,3.8,1,1,1,1,1,1,0,1,1
Argentina,Junior,1000,False,Presencial,Gobierno,1.5,5.0,1,1,1,0,1,0,0,0,0
Argentina,Junior,800,False,Híbrido,Consultoría,1.5,3.1,1,0,0,0,1,0,0,0,0
EEUU,Senior,13050,True,Remoto 100%,Tech/SaaS,13.7,3.6,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,2250,True,Presencial,Manufactura,3.1,4.1,0,1,0,1,0,1,0,0,0
Argentina,Senior,3550,True,Remoto 100%,E-commerce,10.1,3.3,1,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,1600,False,Presencial,Manufactura,3.2,4.1,1,1,1,1,1,1,0,0,1
Argentina,Semi-Senior,2200,False,Híbrido,Banca,2.7,3.3,1,1,1,1,1,0,0,0,0
Argentina,Junior,1000,False,Híbrido,Retail,1.6,3.5,0,1,0,1,1,0,0,0,0
Argentina,Senior,3700,False,Remoto 100%,Tecnología/SaaS,6.7,3.5,1,1,1,1,1,0,1,0,0
Argentina,Senior,4800,True,Remoto 100%,Consultoría,13.4,5.0,1,1,1,0,1,0,0,0,0
EEUU,Junior,5700,True,Híbrido,Healthcare,1.0,4.0,1,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,1950,False,Remoto 100%,Fintech,3.2,4.7,1,1,1,1,1,0,0,1,0
Argentina,Semi-Senior,1950,True,Remoto 100%,Salud,3.1,3.6,0,1,1,0,1,1,0,1,0
Argentina,Senior,3400,False,Remoto 100%,Banca,6.3,2.9,1,1,1,1,1,0,1,1,1
Argentina,Junior,1050,False,Presencial,Banca,1.3,4.6,0,1,0,0,1,0,0,0,0
Argentina,Senior,3300,True,Remoto 100%,Gobierno,8.6,2.4,1,1,1,1,1,0,1,0,1
EEUU,Senior,11950,True,Remoto 100%,Manufacturing,12.1,4.0,0,1,1,1,0,1,1,1,1
Argentina,Junior,1050,False,Presencial,Telecomunicaciones,1.7,3.3,1,1,1,0,1,0,0,1,0
Argentina,Semi-Senior,3350,True,Híbrido,Retail,3.8,4.5,1,1,1,1,1,0,0,1,1
Argentina,Senior,5700,True,Híbrido,Tecnología/SaaS,9.8,2.5,1,1,0,0,1,0,0,1,1
Argentina,Junior,1150,True,Híbrido,Tecnología/SaaS,2.2,2.2,0,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,2500,False,Presencial,Retail,3.5,3.2,1,1,0,0,1,0,0,0,1
Argentina,Senior,4700,False,Híbrido,Manufactura,13.2,3.9,1,1,1,1,1,0,0,1,0
EEUU,Junior,5300,True,Híbrido,Government,0.5,3.6,1,1,0,1,0,0,0,1,1
EEUU,Senior,11350,True,Híbrido,E-commerce,10.9,4.4,1,1,0,0,0,1,1,1,1
Argentina,Semi-Senior,2100,False,Remoto 100%,Consultoría,5.3,3.9,1,0,1,1,1,1,0,0,1
Argentina,Semi-Senior,2200,False,Remoto 100%,Salud,5.6,3.5,1,1,1,1,1,0,1,0,0
Argentina,Junior,1000,False,Híbrido,Salud,1.6,4.5,0,1,0,0,1,0,0,0,0
EEUU,Junior,6950,True,Remoto 100%,Consulting,1.6,3.7,0,0,1,1,1,0,0,1,1
Argentina,Senior,2900,False,Remoto 100%,Banca,7.3,3.8,1,1,1,0,1,0,1,0,1
Argentina,Senior,2700,False,Remoto 100%,Fintech,14.5,3.1,1,1,1,1,1,0,0,1,1
EEUU,Junior,6100,True,Remoto 100%,Media,0.1,2.6,1,0,0,1,1,0,0,1,1
Argentina,Semi-Senior,1800,True,Remoto 100%,Fintech,3.2,4.0,0,1,1,1,1,1,1,0,0
Argentina,Junior,1100,False,Híbrido,Telecomunicaciones,0.5,3.4,1,1,1,1,1,0,0,0,1
EEUU,Senior,15300,True,Remoto 100%,Government,9.7,4.2,1,1,0,1,0,1,1,1,1
Argentina,Semi-Senior,1650,False,Remoto 100%,Manufactura,6.0,3.7,1,0,1,1,1,1,1,0,0
EEUU,Senior,15950,True,Remoto 100%,Healthcare,9.4,5.0,1,1,0,1,1,0,1,1,1
Argentina,Junior,1100,False,Presencial,Gobierno,1.1,4.8,0,1,1,0,1,0,0,0,0
EEUU,Junior,5850,True,Híbrido,Consulting,0.1,4.9,1,1,0,1,0,0,0,0,0
Argentina,Junior,1250,True,Híbrido,Retail,0.3,4.1,0,0,1,1,1,0,1,0,1
EEUU,Semi-Senior,9250,True,Remoto 100%,Retail,4.9,3.5,1,1,0,0,0,1,1,0,1
Argentina,Semi-Senior,2500,True,Híbrido,Manufactura,4.6,4.7,1,1,1,0,0,1,0,0,1
EEUU,Senior,15200,True,Híbrido,Retail,14.6,4.9,1,1,1,0,1,1,1,1,1
Argentina,Junior,1100,False,Híbrido,Consultoría,1.1,4.0,1,0,1,1,1,1,0,1,0
Argentina,Senior,5100,True,Presencial,Banca,12.1,3.8,0,1,1,1,0,1,0,1,1
EEUU,Semi-Senior,7950,True,Remoto 100%,Tech/SaaS,5.5,4.2,1,1,1,1,1,1,1,1,1
EEUU,Semi-Senior,8500,True,Presencial,Media,4.0,4.4,1,1,1,0,1,0,1,1,1
Argentina,Junior,1350,True,Presencial,Banca,0.3,2.6,0,1,1,0,1,0,0,0,1
Argentina,Semi-Senior,1850,True,Remoto 100%,Gobierno,3.7,3.2,1,1,1,0,1,0,1,1,1
EEUU,Junior,5750,True,Híbrido,Manufacturing,1.4,3.8,1,1,1,1,1,0,1,0,1
EEUU,Semi-Senior,9000,True,Remoto 100%,E-commerce,5.9,4.5,0,1,1,0,1,1,0,1,1
EEUU,Junior,5350,True,Híbrido,E-commerce,1.7,5.0,1,1,0,0,1,0,1,1,0
Argentina,Senior,4350,False,Presencial,Manufactura,13.8,3.0,1,1,1,1,0,0,0,1,0
Argentina,Senior,4750,True,Híbrido,Salud,7.0,3.7,1,1,1,0,1,1,0,1,1
Argentina,Senior,3300,False,Remoto 100%,Gobierno,12.2,3.2,1,1,1,1,1,0,1,0,0
Argentina,Semi-Senior,2200,True,Presencial,Fintech,6.0,3.1,0,1,0,1,1,0,0,0,0
Argentina,Semi-Senior,2950,True,Remoto 100%,Fintech,3.2,3.8,1,1,0,0,1,0,0,1,1
Argentina,Senior,4300,False,Remoto 100%,Salud,10.2,3.9,1,1,1,1,1,1,0,1,1
Argentina,Senior,5800,True,Remoto 100%,Gobierno,12.6,3.0,1,0,0,1,1,0,1,0,0
EEUU,Senior,12550,True,Remoto 100%,Fintech,7.8,2.8,1,1,0,0,1,1,1,0,0
Argentina,Semi-Senior,2250,True,Híbrido,Tecnología/SaaS,5.7,4.1,0,1,0,1,1,0,1,0,0
Argentina,Senior,5250,True,Híbrido,E-commerce,7.2,4.6,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,3050,True,Remoto 100%,Telecomunicaciones,5.6,4.4,1,0,1,0,1,1,0,0,1
Argentina,Senior,4600,True,Híbrido,Tecnología/SaaS,9.9,3.0,1,1,1,1,1,0,1,0,1
EEUU,Senior,9700,True,Presencial,Healthcare,7.0,4.4,1,1,0,0,1,0,1,1,1
EEUU,Semi-Senior,7900,True,Remoto 100%,Consulting,4.4,4.9,1,1,1,1,1,0,1,0,1
EEUU,Senior,14900,True,Remoto 100%,Government,9.2,4.4,0,1,0,1,0,1,1,1,1
EEUU,Semi-Senior,7250,True,Remoto 100%,Retail,4.1,2.1,1,1,1,0,1,1,0,0,1
EEUU,Semi-Senior,9600,False,Remoto 100%,Tech/SaaS,5.4,4.1,1,1,1,0,1,0,0,0,1
Argentina,Junior,1050,True,Remoto 100%,Tecnología/SaaS,0.6,4.6,0,0,1,1,1,0,0,0,0
EEUU,Junior,5500,True,Híbrido,Government,2.2,3.3,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,1600,False,Remoto 100%,Telecomunicaciones,5.1,2.5,1,1,1,1,0,0,0,0,0
Argentina,Semi-Senior,1600,False,Remoto 100%,Salud,4.6,4.5,1,1,1,0,1,0,0,1,0
Argentina,Junior,1250,False,Remoto 100%,Telecomunicaciones,1.5,3.5,0,1,1,1,1,0,0,0,0
EEUU,Senior,12450,True,Remoto 100%,Finance,9.2,3.9,1,1,0,0,0,1,0,1,1
Argentina,Junior,650,False,Híbrido,Banca,2.4,2.8,0,1,1,1,1,0,0,0,0
Argentina,Junior,1150,True,Presencial,Retail,1.8,2.8,1,1,1,0,0,0,1,0,0
EEUU,Semi-Senior,7500,True,Remoto 100%,E-commerce,2.8,5.0,1,1,1,1,1,1,1,1,1
Argentina,Semi-Senior,2000,False,Remoto 100%,Tecnología/SaaS,6.0,4.5,1,1,1,1,1,0,0,0,0
EEUU,Junior,5300,True,Presencial,Finance,2.5,4.1,1,1,0,0,1,0,0,0,0
Argentina,Semi-Senior,2950,True,Remoto 100%,Gobierno,4.3,3.5,1,1,0,1,1,1,1,1,1
EEUU,Junior,6000,True,Híbrido,Tech/SaaS,0.9,3.7,0,1,1,0,1,1,0,0,1
Argentina,Junior,800,False,Híbrido,E-commerce,0.9,3.3,1,1,0,1,1,1,0,0,1
EEUU,Semi-Senior,8100,True,Presencial,Media,5.0,3.4,1,1,0,1,1,1,0,0,1
EEUU,Semi-Senior,8550,True,Remoto 100%,Tech/SaaS,5.8,4.1,1,1,0,1,0,1,1,1,0
Argentina,Semi-Senior,2600,True,Remoto 100%,Retail,3.4,2.3,1,1,1,0,1,0,0,0,0
EEUU,Senior,13300,True,Híbrido,Consulting,9.7,4.2,1,1,1,1,1,1,1,0,1
EEUU,Senior,15250,True,Remoto 100%,Media,7.4,3.6,1,1,0,0,0,0,0,1,0
Argentina,Junior,1150,True,Remoto 100%,E-commerce,0.2,3.2,1,1,0,0,1,0,0,0,1
EEUU,Junior,5800,True,Remoto 100%,Fintech,1.5,3.8,1,1,1,0,1,0,1,1,1
Argentina,Senior,3100,True,Híbrido,E-commerce,12.3,2.8,1,1,0,1,1,1,0,1,1
EEUU,Junior,6300,True,Remoto 100%,Fintech,0.7,5.0,1,1,0,0,1,0,0,1,1
Argentina,Semi-Senior,1150,False,Presencial,Fintech,3.3,2.8,1,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,9650,True,Híbrido,Media,3.8,2.9,1,1,0,0,1,0,0,1,1
Argentina,Senior,3650,False,Híbrido,Gobierno,13.0,4.2,1,1,1,1,0,1,1,0,0
Argentina,Junior,850,False,Presencial,Fintech,0.3,3.9,1,1,1,0,1,0,0,0,0
EEUU,Senior,12200,True,Presencial,Tech/SaaS,8.6,4.1,1,1,0,0,1,0,1,1,1
EEUU,Semi-Senior,9000,True,Presencial,Government,2.9,3.7,1,1,1,0,1,1,0,1,0
Argentina,Semi-Senior,2100,False,Híbrido,Gobierno,5.0,4.8,1,1,1,0,1,1,1,0,0
EEUU,Junior,5300,True,Híbrido,Government,0.7,3.9,1,1,1,0,1,0,0,1,1
EEUU,Senior,12700,True,Remoto 100%,Government,6.3,3.7,1,1,1,1,1,0,1,1,1
Argentina,Senior,4350,True,Híbrido,Banca,7.2,2.7,1,1,1,1,1,0,1,1,0
Argentina,Semi-Senior,1300,True,Híbrido,Salud,5.1,4.1,0,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,7900,True,Híbrido,Tech/SaaS,4.4,4.0,1,0,0,1,0,0,1,1,1
Argentina,Senior,5650,True,Remoto 100%,Fintech,11.3,3.9,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,2750,True,Remoto 100%,Telecomunicaciones,5.6,3.7,1,1,1,0,1,0,0,0,0
EEUU,Semi-Senior,9250,True,Presencial,Manufacturing,4.5,2.6,1,1,1,0,0,0,0,0,0
Argentina,Semi-Senior,2700,True,Híbrido,Tecnología/SaaS,5.3,3.1,1,1,1,0,0,0,1,0,0
EEUU,Senior,11550,True,Remoto 100%,Consulting,14.1,4.0,1,1,1,1,0,1,1,1,1
EEUU,Junior,5750,True,Presencial,Manufacturing,2.2,3.5,1,1,0,1,1,1,0,0,0
EEUU,Senior,13700,True,Híbrido,E-commerce,12.5,4.7,1,1,0,0,1,1,0,0,1
Argentina,Junior,1250,False,Remoto 100%,Fintech,2.4,3.4,1,1,1,0,1,1,0,0,1
Argentina,Semi-Senior,2100,False,Remoto 100%,Gobierno,2.8,2.8,1,1,1,1,1,1,0,0,1
Argentina,Semi-Senior,2200,False,Remoto 100%,Fintech,4.6,3.3,1,1,1,0,1,0,0,0,1
EEUU,Semi-Senior,9400,True,Híbrido,Media,2.9,4.1,1,1,0,0,1,0,0,1,1
EEUU,Semi-Senior,8600,True,Híbrido,Healthcare,3.1,4.5,1,1,1,0,1,0,0,0,1
Argentina,Junior,1350,True,Híbrido,E-commerce,2.0,3.1,1,1,1,1,1,1,0,0,0
EEUU,Junior,4500,True,Remoto 100%,Consulting,2.4,3.3,1,1,0,1,1,0,0,0,0
EEUU,Senior,16500,True,Remoto 100%,Retail,6.6,3.3,1,1,0,1,0,1,1,1,1
EEUU,Semi-Senior,10550,True,Híbrido,Healthcare,3.2,3.4,1,1,1,1,1,0,0,1,0
EEUU,Junior,4400,True,Remoto 100%,Fintech,0.4,4.3,1,1,0,1,1,0,1,1,0
EEUU,Junior,6400,True,Remoto 100%,Finance,0.9,2.6,1,1,0,0,1,0,0,1,0
Argentina,Semi-Senior,2050,False,Remoto 100%,Fintech,3.6,4.5,1,1,1,0,1,0,0,0,1
EEUU,Senior,11750,True,Remoto 100%,Fintech,10.0,4.5,1,1,0,1,1,1,1,1,0
Argentina,Junior,1000,False,Híbrido,Consultoría,1.8,3.9,1,1,1,1,1,0,0,0,0
EEUU,Junior,5650,True,Híbrido,Government,1.6,5.0,0,1,0,1,1,1,1,0,0
Argentina,Senior,5350,True,Remoto 100%,Retail,6.0,3.9,0,1,1,1,1,0,1,0,0
EEUU,Semi-Senior,10150,True,Híbrido,Finance,3.5,4.4,0,1,0,0,0,0,0,1,1
Argentina,Junior,1000,False,Híbrido,Tecnología/SaaS,0.6,3.9,1,1,1,1,1,1,0,0,0
Argentina,Semi-Senior,2050,False,Remoto 100%,Manufactura,4.9,3.8,1,1,1,1,1,1,0,0,1
EEUU,Semi-Senior,8700,True,Híbrido,Tech/SaaS,2.9,3.1,1,1,0,1,1,0,1,1,1
EEUU,Semi-Senior,11700,True,Remoto 100%,Finance,4.3,3.1,1,1,1,1,1,0,0,1,1
Argentina,Senior,5250,True,Remoto 100%,Telecomunicaciones,7.3,4.5,1,0,0,1,1,0,0,1,1
EEUU,Semi-Senior,7800,True,Remoto 100%,Media,3.0,3.7,1,1,0,0,1,0,0,0,0
Argentina,Junior,750,False,Remoto 100%,E-commerce,1.7,4.5,1,1,0,1,1,0,0,1,0
EEUU,Junior,6300,True,Híbrido,Media,0.6,3.5,1,1,0,1,1,0,0,1,0
Argentina,Senior,4800,True,Híbrido,Fintech,12.9,3.6,1,1,1,0,1,0,1,0,1
Argentina,Semi-Senior,2150,True,Remoto 100%,Retail,3.0,3.6,1,1,0,1,1,0,0,1,0
EEUU,Junior,6550,True,Presencial,Consulting,2.4,3.7,1,1,1,0,1,1,1,0,1
Argentina,Senior,4550,True,Remoto 100%,Manufactura,7.2,3.8,1,1,1,1,1,0,0,1,0
Argentina,Junior,1250,True,Presencial,Retail,2.0,3.2,0,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,9250,True,Remoto 100%,E-commerce,5.9,4.6,1,1,1,0,1,0,1,0,1
EEUU,Semi-Senior,8300,True,Remoto 100%,Finance,5.7,3.1,1,1,0,1,1,1,1,1,1
EEUU,Senior,12100,True,Presencial,Media,8.1,4.1,1,1,0,0,0,1,1,1,1
Argentina,Semi-Senior,2300,False,Remoto 100%,Fintech,3.9,3.9,1,1,0,1,1,0,0,0,0
EEUU,Senior,13450,True,Remoto 100%,Healthcare,6.1,2.4,1,1,1,1,1,0,1,1,1
EEUU,Semi-Senior,8200,True,Remoto 100%,Tech/SaaS,3.3,4.9,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,10300,True,Remoto 100%,Retail,5.9,3.2,1,0,1,1,0,0,1,1,0
Argentina,Junior,1000,False,Híbrido,Manufactura,0.4,3.5,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,2600,False,Remoto 100%,Banca,4.3,2.7,0,1,1,1,0,0,0,1,0
EEUU,Junior,4150,True,Remoto 100%,Media,1.9,3.8,1,1,0,0,1,0,0,1,1
EEUU,Senior,13050,True,Remoto 100%,Government,13.1,3.8,1,1,0,0,1,1,0,1,1
Argentina,Semi-Senior,3000,True,Remoto 100%,E-commerce,3.0,3.3,1,1,1,1,1,0,0,0,0
Argentina,Semi-Senior,2850,False,Remoto 100%,Retail,4.0,3.6,0,0,1,1,1,1,1,0,1
Argentina,Semi-Senior,2950,True,Híbrido,Manufactura,4.1,3.9,1,1,1,1,1,0,0,0,1
Argentina,Junior,1000,False,Presencial,E-commerce,2.0,3.2,1,1,0,1,1,0,0,0,0
Argentina,Junior,1100,False,Presencial,Fintech,1.2,4.1,1,1,1,1,1,0,1,1,0
Argentina,Junior,1050,False,Híbrido,Salud,1.2,3.0,0,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,10150,True,Remoto 100%,Retail,5.2,4.3,1,1,1,1,0,1,0,1,0
EEUU,Semi-Senior,8050,True,Remoto 100%,Government,4.3,5.0,1,1,1,0,1,1,1,1,1
Argentina,Senior,4750,False,Remoto 100%,Tecnología/SaaS,13.8,3.6,1,1,1,1,1,0,1,0,1
EEUU,Semi-Senior,9200,True,Híbrido,Consulting,4.8,3.7,1,1,0,0,1,1,1,1,1
Argentina,Senior,3050,False,Remoto 100%,Gobierno,12.9,3.7,1,1,1,0,1,1,1,1,0
Argentina,Semi-Senior,2200,False,Remoto 100%,Banca,5.2,3.2,0,1,0,0,1,0,0,0,0
EEUU,Junior,6000,True,Remoto 100%,Retail,2.1,3.5,1,1,0,0,1,0,0,0,1
Argentina,Junior,1700,True,Híbrido,Consultoría,1.5,4.0,1,1,1,0,1,1,0,0,0
Argentina,Senior,4950,True,Remoto 100%,Telecomunicaciones,8.2,3.5,1,1,0,1,1,0,1,1,1
EEUU,Semi-Senior,8200,True,Híbrido,Government,4.4,3.7,1,1,0,1,1,1,1,1,1
Argentina,Semi-Senior,2300,True,Presencial,Gobierno,5.5,2.9,0,1,1,1,1,0,1,1,0
EEUU,Junior,5300,True,Remoto 100%,Tech/SaaS,0.1,4.5,1,1,0,0,1,0,1,1,1
Argentina,Junior,1150,True,Híbrido,Banca,1.7,4.0,0,0,1,0,1,0,0,1,0
EEUU,Semi-Senior,8650,True,Híbrido,Finance,5.3,4.1,1,0,1,0,0,0,0,0,1
Argentina,Semi-Senior,2750,False,Presencial,Telecomunicaciones,4.1,4.0,1,1,1,1,1,0,1,0,1
EEUU,Semi-Senior,8300,True,Híbrido,Manufacturing,3.5,4.4,1,1,1,0,1,1,1,1,0
EEUU,Senior,15400,True,Remoto 100%,Finance,6.2,4.6,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,2600,True,Remoto 100%,Fintech,3.1,3.0,1,1,1,1,1,0,0,1,1
Argentina,Semi-Senior,1950,False,Presencial,Gobierno,5.8,4.3,1,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,9200,True,Remoto 100%,Retail,4.3,3.7,0,1,0,0,1,0,0,0,1
EEUU,Semi-Senior,7500,True,Híbrido,Finance,2.5,4.1,1,1,1,0,1,0,0,1,0
Argentina,Semi-Senior,1800,False,Híbrido,Gobierno,3.5,2.2,0,1,1,1,1,0,1,0,1
EEUU,Senior,13650,True,Híbrido,E-commerce,14.3,4.4,1,1,1,0,0,0,0,1,1
EEUU,Senior,11600,True,Remoto 100%,Consulting,7.7,3.4,1,1,0,1,1,1,1,0,1
EEUU,Semi-Senior,7800,True,Híbrido,Manufacturing,6.0,3.4,1,1,0,1,0,0,1,1,1
Argentina,Junior,800,False,Híbrido,Fintech,0.7,3.1,0,1,1,1,1,0,0,0,0
EEUU,Senior,12550,True,Remoto 100%,Fintech,10.0,3.4,0,1,1,1,1,1,1,1,0
Argentina,Junior,1600,True,Presencial,Telecomunicaciones,1.0,2.8,1,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,10750,True,Remoto 100%,Finance,4.5,4.3,1,1,0,1,1,0,1,1,1
EEUU,Semi-Senior,9450,True,Presencial,Manufacturing,4.0,3.3,1,1,0,0,0,1,0,0,1
Argentina,Junior,1000,False,Híbrido,Salud,2.0,3.4,0,1,1,0,1,0,0,0,0
Argentina,Junior,1000,False,Remoto 100%,Tecnología/SaaS,0.2,4.3,0,1,0,0,1,0,0,0,1
EEUU,Semi-Senior,10700,True,Remoto 100%,Healthcare,4.3,2.8,1,1,0,1,1,0,1,0,1
Argentina,Senior,5650,True,Híbrido,Tecnología/SaaS,9.1,1.5,1,1,1,0,1,0,1,0,0
EEUU,Semi-Senior,8700,True,Híbrido,Fintech,6.0,4.2,0,1,1,0,1,0,0,1,0
EEUU,Senior,15000,True,Remoto 100%,Retail,9.7,3.9,1,1,1,0,1,0,0,1,1
Argentina,Junior,1250,False,Híbrido,Consultoría,0.4,3.3,0,1,1,0,1,0,0,1,0
Argentina,Semi-Senior,2400,True,Híbrido,Manufactura,4.9,1.8,0,0,1,1,1,0,0,0,0
EEUU,Junior,7650,True,Híbrido,Tech/SaaS,2.1,4.1,1,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,8250,True,Híbrido,Finance,5.7,3.7,1,1,0,1,0,0,0,1,0
EEUU,Junior,3550,True,Remoto 100%,Tech/SaaS,2.0,4.3,1,1,0,1,0,0,0,1,0
Argentina,Semi-Senior,2300,False,Presencial,Salud,5.4,3.1,1,1,1,0,1,0,0,1,1
Argentina,Semi-Senior,2300,True,Remoto 100%,Consultoría,5.3,4.1,0,1,0,1,1,1,1,0,0
EEUU,Senior,13600,True,Presencial,Fintech,13.3,4.4,1,1,1,0,0,0,1,1,1
EEUU,Semi-Senior,9050,True,Remoto 100%,Finance,3.0,4.0,0,1,0,0,0,0,1,0,1
EEUU,Semi-Senior,10200,True,Remoto 100%,Media,5.5,4.5,1,1,1,0,1,0,1,0,1
Argentina,Semi-Senior,2400,True,Remoto 100%,Consultoría,4.2,3.3,1,1,1,1,1,1,0,0,0
EEUU,Semi-Senior,8750,True,Remoto 100%,Government,2.7,2.7,1,1,1,1,1,0,1,1,1
Argentina,Semi-Senior,2000,True,Presencial,E-commerce,4.6,3.6,0,1,1,1,1,0,1,1,1
EEUU,Junior,4800,True,Remoto 100%,E-commerce,0.5,3.1,0,1,1,0,0,0,0,1,1
Argentina,Semi-Senior,2300,True,Remoto 100%,Retail,4.2,3.4,1,1,1,1,1,0,0,0,1
EEUU,Semi-Senior,9900,True,Remoto 100%,Finance,3.7,3.6,1,1,0,1,0,1,0,1,0
EEUU,Semi-Senior,6300,True,Híbrido,Retail,2.8,3.7,1,1,1,1,1,1,0,1,1
Argentina,Junior,850,False,Híbrido,E-commerce,0.8,3.8,1,1,0,0,0,0,0,0,1
EEUU,Semi-Senior,9300,True,Remoto 100%,Government,4.5,4.8,1,1,0,1,1,0,1,1,1
Argentina,Semi-Senior,3300,True,Híbrido,E-commerce,6.0,4.2,1,1,1,1,1,1,0,0,1
Argentina,Semi-Senior,1750,False,Remoto 100%,Retail,4.2,3.9,1,1,0,1,1,0,0,0,1
EEUU,Semi-Senior,7950,True,Híbrido,Fintech,4.1,3.4,1,0,0,0,1,0,0,1,0
Argentina,Semi-Senior,2250,True,Híbrido,Gobierno,4.4,3.7,0,1,1,1,1,0,0,1,1
Argentina,Junior,1150,True,Remoto 100%,Fintech,1.1,3.9,0,0,1,1,1,0,0,0,1
Argentina,Semi-Senior,2200,True,Híbrido,Tecnología/SaaS,2.8,3.5,1,1,1,1,0,0,0,0,0
EEUU,Semi-Senior,8900,True,Híbrido,Retail,4.5,4.4,0,1,1,0,1,0,0,1,1
EEUU,Semi-Senior,8250,True,Híbrido,Tech/SaaS,5.1,3.3,1,1,0,0,1,1,0,1,1
Argentina,Senior,4050,False,Remoto 100%,Telecomunicaciones,8.1,4.0,1,1,1,1,0,1,0,1,1
Argentina,Senior,5800,True,Híbrido,Retail,9.4,3.2,1,1,1,0,0,0,1,1,1
EEUU,Junior,5150,True,Remoto 100%,E-commerce,1.5,3.6,1,1,1,1,1,1,0,0,1
Argentina,Junior,1400,False,Híbrido,Tecnología/SaaS,1.5,3.4,0,1,1,1,1,0,0,0,0
EEUU,Semi-Senior,9650,True,Híbrido,Retail,5.6,5.0,1,1,1,0,1,0,0,1,0
Argentina,Junior,1050,False,Remoto 100%,Salud,2.1,3.2,1,1,1,0,1,1,1,0,1
Argentina,Semi-Senior,2400,True,Híbrido,Manufactura,3.4,2.9,1,1,1,0,1,0,0,0,0
Argentina,Junior,1250,True,Remoto 100%,Retail,1.2,3.4,1,1,0,0,1,0,0,0,1
Argentina,Semi-Senior,3050,True,Remoto 100%,Manufactura,5.1,3.1,1,1,1,0,1,1,0,1,1
Argentina,Senior,2900,False,Remoto 100%,E-commerce,9.5,3.3,1,1,0,0,1,0,0,1,1
EEUU,Senior,15150,True,Remoto 100%,Fintech,9.0,4.1,1,1,1,0,1,1,1,0,1
Argentina,Junior,1050,True,Remoto 100%,Telecomunicaciones,0.3,3.9,0,1,1,1,1,1,0,0,0
EEUU,Semi-Senior,8800,False,Remoto 100%,Tech/SaaS,3.3,4.1,1,1,0,1,1,1,1,0,1
Argentina,Semi-Senior,2500,True,Remoto 100%,Salud,2.6,3.2,1,1,1,1,1,0,0,0,1
Argentina,Senior,3750,False,Presencial,Tecnología/SaaS,12.3,2.9,1,1,1,1,0,0,1,0,0
EEUU,Junior,6000,True,Remoto 100%,Consulting,2.3,3.8,1,1,1,0,0,0,0,1,1
EEUU,Senior,12400,True,Híbrido,Manufacturing,14.1,4.0,1,1,1,0,1,1,1,1,1
EEUU,Junior,4600,True,Remoto 100%,Retail,1.6,3.3,1,1,0,1,1,0,0,0,1
Argentina,Semi-Senior,3250,True,Remoto 100%,Salud,5.8,4.0,1,1,0,0,1,0,0,0,1
EEUU,Semi-Senior,8200,True,Remoto 100%,E-commerce,3.2,3.8,1,1,0,1,1,0,1,1,1
